area,ID,numid,wdepth,bpi,rie,new_cmecs,dshore,shore_code
2,G371,"371",-36.7514606693073,5.04147719045236,9.12176229602928,Sand,853.892110546733,EI-Mix_Coarse
2,G372,"372",-104.354733199736,-15.4763998230671,12.8929332180629,Cobble,2394.54655510673,OCN
1.88,G373,"373",-39.9840010149668,7.97205123913806,6.62660655954206,Cobble,425.090028917637,MI
2.26,G374,"374",-16.4421332811884,-0.256335307101569,1.18508834172245,Fine Unconsolidated Substrate,680.61183277901,EI-Mix_Coarse
1.61,G375,"375",-11.229709468762,10.876896560656,2.16687681303966,Muddy Sand,397.323041816511,MI
2,G376,"376",-55.6083170821565,-3.73894584736007,2.43007058381264,Mud,1362.20382457099,OCN
2,G377,"377",-89.968477012747,-11.0424282072105,5.72441149786056,Muddy Sand,1523.52143165881,OCN
2,G378,"378",-87.414766912391,-8.98877124299745,3.68662212199472,Sand,1029.88438142805,MI
1.81,G379,"379",-60.2523884935196,-4.11079186873212,2.95013091334589,Sand,521.858348680209,MI
2,G380,"380",-31.2736602010825,-4.46195265974362,5.9904500978737,Muddy Sand,818.912341399817,MI
1.58,G381,"381",-19.2780150637133,-0.562349885322367,2.68146579162084,Muddy Sand,167.351814838549,MI
1.95,G382,"382",-23.9360411074104,0.50811038068926,5.6784465350125,Gravel,378.306888433942,EI-Mix_Fine
1.7,G383,"383",0,1.65488809578713,3.66370563419903,Sand,472.983586911113,EI-Artificial
2,G384,"384",-72.9620129349803,-8.47239518919995,13.8498668763515,Muddy Sand,904.666449000827,EI-Sand
0.69,G385,"385",-7.26212559535008,88.5665357454413,4.61712713645007,Fine Unconsolidated Substrate,82.0286002682103,EI-Sand
0.58,G386,"386",-5.34583139821415,53.0116884401386,9.30952169073246,Sand,8.64485226116844,EI-Sand
2,G387,"387",-87.696462260356,-8.05155250954433,6.61923481006955,Fine Unconsolidated Substrate,1523.65548639208,OCN
2,G388,"388",-81.5158503944516,-7.95300254228316,10.4185323310295,Fine Unconsolidated Substrate,1004.16602165717,EI-Sand
1.07,G389,"389",0,7.1218285578238,8.44287719779673,Fine Unconsolidated Substrate,124.376925957791,EI-Sand
1.25,G390,"390",-1.42924386717657,7.91361426377246,9.31600740916653,Fine Unconsolidated Substrate,328.225188375019,EI-Sand
2,G391,"391",-31.5434300065218,-1.96576255182602,4.62031030421778,Fine Unconsolidated Substrate,815.390377244327,EI-Sand
1.48,G392,"392",-14.2104972315125,4.16997264197592,1.29229465723823,Fine Unconsolidated Substrate,417.605221729816,EI-Sand
1.47,G393,"393",0,0.30204846066676,0,Fine Unconsolidated Substrate,229.816095468747,EI-Artificial
1.52,G394,"394",0,-0.176031430229883,0,Unconsolidated Mineral Substrate,47.1726636161884,EI-Mix_Fine
2,G395,"395",-2.64202048744482,1.38803125593825,1.85479822069867,Unconsolidated Mineral Substrate,538.56452995189,EI-Mix_Fine
1.75,G396,"396",-10.0676057850382,1.99930491896558,1.32131347017157,Unconsolidated Mineral Substrate,205.56461734103,EI-Mix_Coarse
0.79,G397,"397",0,1.63637057590549,0.267961735090298,Fine Unconsolidated Substrate,63.1443818658618,EI-Mix_Fine
2.21,G398,"398",-41.6748992714926,2.01357032721688,2.8512932113907,Muddy Sand,760.30502417565,EI-Mix_Fine
2.06,G399,"399",-24.5633315054918,7.35446332781651,9.45727965554125,Gravel,463.661962340792,EI-Boulder
2.84,G400,"400",-3.98479354979985,0.86546500054947,1.58511455136087,Sand,649.34107329413,EI-Mix_Fine
1.76,G401,"401",-14.0031069357753,-2.04753140526215,0.808648177459617,Sandy Mud,338.899200589406,EI-Mix_Coarse
1.51,G402,"402",-11.0807029492091,10.3160789547261,4.51158221618818,Muddy Sand,45.4560222475682,EI-Boulder
2,G403,"403",-49.5118523385204,-2.84388578593834,4.19126332623885,Muddy Sand,926.99269644468,EI-Boulder
2,G404,"404",-18.3946553573764,7.27283315081924,5.92166267243183,Gravel,917.189110772733,EI-Mix_Coarse
1.84,G405,"405",-7.95739196774158,9.08121179948955,5.01638846664614,Unconsolidated Mineral Substrate,609.077987938041,EI-Gravel
2.14,G406,"406",-65.3850620656216,-2.6916390483443,12.501132800273,Cobble,634.603594663101,EI-Gravel
2,G407,"407",-48.8262515318952,2.75463303179923,8.84074060509817,Coarse Unconsolidated Substrate,908.88122732552,EI-Sand
2,G408,"408",-92.8746395246948,-5.17752910894268,11.8969768150062,Cobble,2351.07139338962,OCN
2,G409,"409",-56.5512669677087,-0.331376863835374,9.23864040528441,Coarse Unconsolidated Substrate,1013.73811023602,EI-Mix_Coarse
1.28,G410,"410",-9.90111135683257,7.52036305243173,1.47678748958403,Unconsolidated Mineral Substrate,195.563775139041,EI-Mix_Coarse
1.31,G411,"411",-11.428688395237,12.1590219639652,1.75313828745077,Muddy Sand,473.555179770386,MI
1.92,G412,"412",-44.0857024879929,4.14499969744798,2.47359952483162,Muddy Sand,780.279604896036,MI
2,G413,"413",-36.8380832466728,10.9653922043703,9.49969690847858,Coarse Unconsolidated Substrate,199.135394994238,MI
1.13,G414,"414",-67.6116361967897,3.98710863461061,1.7369991385502,Coarse Unconsolidated Substrate,236.50634102232,MI
2.42,G415,"415",-15.1180841402102,5.17951153115068,3.1376989970035,Muddy Sand,869.211076988191,MI
2.69,G416,"416",-18.153659776077,2.31704840951788,5.35852660806527,Muddy Sand,463.932386809208,MI
2.41,G417,"417",-30.1210812435765,-2.3780378463121,4.1453588010207,Gravel,1839.52069688661,OCN
1.76,G418,"418",-21.4725736168918,11.5453024577004,10.8655871427729,Sand,322.031717374538,EI-Sand
2,G419,"419",-100.621166368701,-6.56854659065214,7.35526110219314,Muddy Sand,545.231552860068,EI-Sand
1.5,G420,"420",-87.1390687787088,17.6864045100514,8.46984541919214,Muddy Sand,376.778952877377,EI-Sand
2,G421,"421",-23.4093762932549,12.8575314578228,14.9814652128045,Sand,703.365144445598,EI-Boulder
2.29,G422,"422",-59.4049285163245,5.48475256548549,9.68469910945006,Unconsolidated Mineral Substrate,549.869864359829,EI-Sand
2,G423,"423",-101.23264548724,-8.61771452950966,2.78586657583845,Fine Unconsolidated Substrate,1271.46751837537,EI-Sand
1.97,G424,"424",-3.98792540579071,6.52660409619325,20.2673049284062,Unconsolidated Mineral Substrate,493.801471648981,EI-Sand
2.18,G425,"425",0,4.0523101664227,6.83165681964601,Unconsolidated Mineral Substrate,216.700787596772,EI-Sand
2,G426,"426",-25.1795097867903,-0.3165085600972,1.43850788341497,Fine Unconsolidated Substrate,728.437376662579,EI-Sand
1.81,G427,"427",-3.86378029171313,0.612863699944996,0.105857826512551,Mud,454.863238917592,EI-Artificial
1.95,G428,"428",-9.41617804020346,0.507771167132346,1.83586917446287,Unconsolidated Mineral Substrate,629.072086727935,EI-Mix_Fine
0.59,G429,"429",0,5.28405769990026,0.52279005254097,Fine Unconsolidated Substrate,203.252806562844,EI-Mix_Coarse
2,G430,"430",-60.0092067672675,-8.26473694359406,3.81928688370568,Muddy Sand,1382.54296239539,OCN
2,G431,"431",-15.0952562911412,5.50270104607181,6.5630697695118,Gravel,1040.34835611136,EI-Boulder
2,G432,"432",-18.4559975527414,-0.951955677986153,4.43354414814784,Sand,565.610247272318,EI-Mix_Coarse
2,G433,"433",-52.250160979185,-3.06441931799136,4.92143163759404,Muddy Sand,891.352712541481,EI-Boulder
2,G434,"434",-63.2223167724856,-4.46825482426055,3.48353227537088,Muddy Sand,2426.67651164532,OCN
1.89,G435,"435",-17.2717339962922,7.97395144116033,7.5016695592748,Gravel,419.135379571569,EI-Mix_Coarse
2.16,G436,"436",-13.3512606640387,4.20313604575358,6.35187105296808,Gravel,683.162057207143,EI-Gravel
2,G437,"437",-80.0694979201011,-8.73483461586245,11.3045257970705,Cobble,1364.06715192171,OCN
2,G438,"438",-77.1831700413993,4.40686950876312,7.83365076377422,Coarse Unconsolidated Substrate,1855.54439018415,OCN
2,G439,"439",-89.4994390560179,2.41470917986627,11.3649635388024,Cobble,1847.13941658223,OCN
2,G440,"440",-57.9832881127846,4.67905783567319,10.6574658244706,Cobble,2485.47156892499,OCN
1.68,G441,"441",-25.7033275565906,6.38931506761879,2.93084621434239,Cobble,362.998147309828,EI-Mix_Coarse
1.96,G442,"442",-18.7029783380325,-0.596876802829607,1.33297302956506,Fine Unconsolidated Substrate,541.136854580795,EI-Mix_Coarse
0.6,G443,"443",-1.08698787565957,0.47238056615679,0,Unconsolidated Mineral Substrate,360.050629555662,EI-Mix_Coarse
0.61,G444,"444",-7.5961327773502,22.1975558211342,1.63027723963962,Sand,366.174267351561,MI
1.29,G445,"445",-19.2888379930977,16.1683165146484,5.00510359557156,Sand,233.466587688124,MI
1.47,G446,"446",-21.5434266389752,11.0836260735297,4.74171473586927,Mud,21.7983423469616,MI
1.96,G447,"447",-10.2168336371042,1.80783183619839,2.9125097933886,Muddy Sand,543.470461751733,MI
2.36,G448,"448",-11.9080189255096,2.73744798532984,1.79585182452529,Gravel,538.556981646194,EI-Mix_Coarse
1.16,G449,"449",-12.0660902336749,4.96974245281552,2.15574117394026,Gravel,731.690052569221,EI-Mix_Coarse
1.82,G450,"450",-78.9900994305438,4.75912085457079,6.48943501021333,Muddy Sand,365.203988891051,EI-Sand
2,G451,"451",-126.481133139155,-12.013182446346,5.68761147582352,Muddy Sand,918.452817601861,EI-Sand
2,G452,"452",-128.317201895126,-11.9592620396768,12.5800217927694,Muddy Sand,874.587261578731,EI-Sand
0.67,G453,"453",-4.52300644208942,54.6583127746555,14.420486603877,Sand,58.8559661305057,EI-Boulder
1.93,G454,"454",-28.1463057490832,21.1034220460453,8.15714149737569,Unconsolidated Mineral Substrate,315.498448234197,EI-Sand
2,G455,"455",-108.953124159571,-3.28540027759818,2.876626641679,Fine Unconsolidated Substrate,1513.48829382243,OCN
1.14,G456,"456",-0.685628641864245,6.5993226617411,1.09597209520401,Fine Unconsolidated Substrate,145.23278433906,EI-Sand
2.31,G457,"457",-18.5435919800592,-0.976390521007066,0.846296437250744,Fine Unconsolidated Substrate,828.833453202113,EI-Sand
1.17,G458,"458",-5.39832380033515,2.66127919930695,0.215468409750032,Mud,215.605892989371,EI-Artificial
1.13,G459,"459",0,1.93795956934167,1.50402005538089,Unconsolidated Mineral Substrate,92.8572265609467,EI-Mix_Fine
0.82,G460,"460",0,1.75988011064985,0,Fine Unconsolidated Substrate,91.9832001512463,EI-Mix_Fine
0.71,G461,"461",0,0.639291089318052,0,Fine Unconsolidated Substrate,75.544574971029,EI-Mix_Fine
0.94,G462,"462",-4.36896093637256,24.0569942676883,3.26304927677214,Unconsolidated Mineral Substrate,291.589390040861,EI-Mix_Fine
2,G463,"463",-66.8977804136228,-10.344789018031,6.19240311647771,Muddy Sand,1504.66164851152,OCN
1.89,G464,"464",-11.3182338959651,2.6021241777168,4.57434900434721,Sand,537.098657385997,EI-Mix_Coarse
0.8,G465,"465",-6.00781613729191,29.5546187178401,5.04065812898156,Muddy Sand,229.148345679792,EI-Mix_Coarse
1.93,G466,"466",-12.2661742841703,16.0894193387079,12.5880279643205,Sand,211.578554528758,EI-Mix_Coarse
2,G467,"467",-50.0203820256105,-1.58612013107537,9.17775597538289,Muddy Sand,1049.34842559994,EI-Boulder
2,G468,"468",-64.6995864047447,0.148899286095819,1.23973711090509,Sand,2067.10730311372,OCN
2,G469,"469",-66.3983453998414,-3.23019899840959,6.45791386271672,Gravel,1867.81297769261,OCN
2.47,G470,"470",-27.1246260049037,9.03051520672467,8.13827857396057,Gravel,811.512798223541,EI-Mix_Coarse
2,G471,"471",-74.1806866610924,-2.75559712097301,12.3571895780071,Cobble,2054.44194048818,OCN
2,G472,"472",-91.0077320487186,8.16805718587529,7.28215627670207,Coarse Unconsolidated Substrate,2193.92829528018,OCN
2,G473,"473",-118.892650857285,-4.57759350382171,9.20948132532387,Cobble,2383.96068835149,OCN
2,G474,"474",-91.0078548551641,-3.64279538444644,8.68350279002096,Cobble,3245.12800038027,OCN
2,G475,"475",-33.4504257403953,3.01593778454777,3.30755248845963,Cobble,1760.15306287285,OCN
2,G476,"476",-18.1779242680919,0.803311558689913,0.868475327401632,Fine Unconsolidated Substrate,603.137179348081,EI-Mix_Coarse
1.21,G477,"477",0,5.61848104869371,1.29829947435693,Unconsolidated Mineral Substrate,123.797229977278,EI-Mix_Coarse
0.76,G478,"478",-0.837551877173002,1.02674465478288,0,Unconsolidated Mineral Substrate,131.358406554122,EI-Mix_Coarse
